Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Abhay Manohar Sapre,Male,1954-08-28T00:00:00Z,Madhya Pradesh,Jabalpur,1999-10-25T00:00:00Z,2019-08-27T00:00:00Z,No,No,Madhya Pradesh,Yes,Rajasthan,2010-02-08T00:00:00Z,Chhattisgarh,2012-04-23T00:00:00Z,Not Applicable,NA,Yes,Manipur,Gauhati,Not Applicable,Yes,2014-08-13T00:00:00Z,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Model High School,Government Arts College,Arts,University of Jabalpur,Not Available,1978,Madhya Pradesh,Not Available,Not Available,Not Available
Ajay Kumar Tripathi,Male,1961-07-05T00:00:00Z,Uttar Pradesh,Pratapgarh,NA,NA,Not Available,Not Available,Patna,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Chhattisgarh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,1983,Not Available,Not Available,Not Available,Yes,Not Available
Anil Kumar Shukla,Male,NA,Not Available,Not Available,NA,NA,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,Not Available,Yes,NA
Arvind Chandel,Male,1963-09-01T00:00:00Z,Chhattisgarh,Bilaspur,2017-06-27T00:00:00Z,2025-08-31T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Pt. Ravi Shankar Shukla University,Arts,Guru Ghasidas University,Not Available,1987,Madhya Pradesh,Not Available,Not Available,Yes
Chandra Bajpai,Male,1955-10-14T00:00:00Z,Madhya Pradesh,Not Available,2014-01-27T00:00:00Z,2017-10-13T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Yes,Not Available
Dhirendra Mishra,Male,1949-04-12T00:00:00Z,Not Available,Not Available,2004-12-01T00:00:00Z,2011-04-23T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Dilip Deshmukh,Male,1947-09-06T00:00:00Z,Not Available,Not Available,2005-05-05T00:00:00Z,2009-09-05T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1973,Bombay,Not Available,Not Available,Yes
Fakhruddin,Male,NA,Not Available,Not Available,NA,NA,Not Available,Not Available,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Gautam Choudhury,Male,1960-07-04T00:00:00Z,Chhattisgarh,Rajnandgaon,2018-06-18T00:00:00Z,2022-07-03T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,No,No,No,Yes,Not Available,Digvijay College,Commerce,Pt. Ravi Shankar University,Not Available,1984,Madhya Pradesh,Not Available,Not Available,Yes
Ghulam Minhujuddin,Male,1951-07-12T00:00:00Z,Not Available,Not Available,2011-05-10T00:00:00Z,2013-07-11T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Goutam Bhanduri,Male,1962-11-10T00:00:00Z,Not Available,Not Available,2013-09-16T00:00:00Z,2024-11-09T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,yes,Not Applicable,Yes,Yes,Yes,Yes,Yes,"Bengali Kalibadi School, Raipur and St. Paul Higher Secondary, School, Raipur",Ravi Shankar University,Commerce,Ravi Shankar University,Not Available,1985,Madhya Pradesh,Not Available,Not Available,yes
Inder Singh Uboweja,Male,1954-06-01T00:00:00Z,Chhattisgarh,"Saraipali, Raipur (now Mahasamund)
",2014-01-27T00:00:00Z,2016-05-31T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,Not Available,1978,Madhya  Pradesh,Not Available,Yes,Yes
Ishrat Masroor Quddusi,Male,1950-06-18T00:00:00Z,Not Available,Not Available,1995-04-18T00:00:00Z,2012-06-18T00:00:00Z,No,No,Allahabad,Yes,Orrisa,2004-12-06T00:00:00Z,Chhattisgarh,2010-03-26T00:00:00Z,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,1976,Allahabad,Not Available,Not Available,Not Available
Jagdish Bhalla,Male,1948-11-01T00:00:00Z,Not Available,Not Available,2007-05-19T00:00:00Z,2010-11-01T00:00:00Z,Not Available,No,Allahabad,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Himachal Pradesh,Rajasthan,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
L. C. Bhadoo,Male,NA,Not Available,Not Available,2003-01-20T00:00:00Z,2008-07-24T00:00:00Z,Not Available,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Manindra Mohan Shrivastava,Male,1964-03-06T00:00:00Z,Chhatisgarh,Bilaspur,2009-12-10T00:00:00Z,2026-03-05T00:00:00Z,No,No,Chhattisgarh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,yes,Not Available,CMD college,Science,K R Law College,Not Available,1987,Madhya Pradesh,Not Available,Not Available,yes
Narendra Kumar Vyas,Male,1970-10-05T00:00:00Z,Chhattisgarh,Raipur,2021-03-22T00:00:00Z,NA,Not Available,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,Yes,Yes,"St. Pauls Higher Secondary School, Raipur","Pt. Ravishankar University, Raipur",Science,"Pt. Ravishankar University, Raipur",1995,1996,Madhya Pradesh,Not Available,Not Available,Yes
Naresh Chandravanshi,Male,1965-11-06T00:00:00Z,Chhattisgarh,Udpala,2021-03-22T00:00:00Z,NA,Not Available,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Arts,Hari Singh Gaur University,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Navin Sinha,Male,1956-08-19T00:00:00Z,Not Available,Not Available,NA,NA,Not Available,Not Available,Patna,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Chhattisgarh,Rajasthan,Not Applicable,Yes,2017-02-17T00:00:00Z,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,Yes,Not Available,Not Available,Arts,Not Available,Not Available,1979,Patna,Not Available,Not Available,Yes
Nawal Agarwal,Male,1952-07-24T00:00:00Z,Not Available,Not Available,2009-03-31T00:00:00Z,2014-07-24T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,Yes,Not Available,"CMD College, Bilaspur",Science & Arts,"MES College, Bilaspur",Not Available,1979,Madhya Pradesh,Not Available,Yes,No
Parth Prateem Sahu,Male,1971-04-19T00:00:00Z,Madhya Pradesh,Dhamtari,2018-06-18T00:00:00Z,2033-04-18T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,No,No,No,No,Yes,Not Available,Rani Durgawati University,Commerce,Rani Durgawati University,Not Available,1996,Madhya Pradesh,Not Available,Not Available,Yes
Prakash Naik,Male,1941-09-02T00:00:00Z,Not Available,Not Available,2002-04-15T00:00:00Z,2003-09-01T00:00:00Z,No,No,Madhya Pradesh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1965,Madhya Pradesh,Not Available,Not Available,Not Available
Prasant Kumar Mishra,Male,1964-08-29T00:00:00Z,Chhatisgarh,Raigarh,2009-12-10T00:00:00Z,2026-08-28T00:00:00Z,Not Available,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,Yes,No,No,Yes,Not Available,Guru Ghasidas University,Science,Guru Ghasidas University,Not Available,1987,Madhya Pradesh,No,Yes,Yes
Pritinker Diwaker,Male,1961-11-22T00:00:00Z,Not Available,Not Available,2009-03-31T00:00:00Z,2023-11-21T00:00:00Z,No,No,Chhattisgarh,Yes,Allahabad,2013-10-03T00:00:00Z,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,Yes,Yes,Yes,Not Available,Not Available,Not Available,Durgawati University,Not Available,1984,Madhya Pradesh,Not Available,Not Available,Not Available
Puthichira Koshy,Male,1967-04-30T00:00:00Z,Not Available,Not Available,2013-09-16T00:00:00Z,2029-04-29T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,yes,Not Applicable,Yes,Yes,Yes,Yes,Yes,Not Available,G. S. College,Commerce,Rani Durgawati Vishwavidyala,1991,1991,Madhya Pradesh,Not Available,Not Available,Yes
R. N. Chandrakar,Male,1952-08-05T00:00:00Z,Not Available,Not Available,2009-03-31T00:00:00Z,2014-08-04T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,Yes,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1975,Not Available,Not Available,Not Available,Not Available
Ramesh Garg,Male,1948-06-18T00:00:00Z,Not Available,Not Available,1994-12-15T00:00:00Z,2010-06-18T00:00:00Z,Not Available,No,Madhya Pradesh,Yes,Patna,2022-11-01T00:00:00Z,Gujarat,2005-02-28T00:00:00Z,Madhya Pradesh,2022-09-07T00:00:00Z,Yes,Gauhati,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Hari Singh Gaur university,Arts,Not Available,1971,1971,Madhya Pradesh,Not Available,Yes,Not Available
Radhe Shyam Sharma,Male,1951-11-25T00:00:00Z,Not Available,Not Available,2011-05-10T00:00:00Z,2013-10-08T00:00:00Z,No,Yes,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Rajani Dubey,Female,1964-06-30T00:00:00Z,Madhya Pradesh,Jabalpur,2018-06-18T00:00:00Z,2026-06-29T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,Yes,No,no,no,No,No,Not Available,"Government Degree College,Mandla",Not Available,Rani Durgawati University,Not Available,1987,Madhya Pradesh,Not Available,Not Available,Not Available
Rajiv Gupta,Male,1950-10-10T00:00:00Z,Madhya Pradesh,Gwalior,2008-02-02T00:00:00Z,2012-10-09T00:00:00Z,No,No,Madhya Pradesh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Kerala,Uttarakhand,Chhattisgarh,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,"Jiwaji University, Gwalior",Not Available,1973,Madhya Pradesh,Not Available,Not Available,Yes
Rajendra Chandra Singh Samant,Male,NA,Not Available,Not Available,2016-09-29T00:00:00Z,2022-06-30T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Rajeshwar Jhanwar,Male,1949-07-06T00:00:00Z,Not Available,Not Available,2009-03-31T00:00:00Z,2011-07-06T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Ram Prasanna Sharma,Male,1958-05-20T00:00:00Z,Not Available,Not Available,2017-06-27T00:00:00Z,2020-05-19T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Rohit Arya,Male,1962-04-28T00:00:00Z,Not Available,Not Available,2013-09-12T00:00:00Z,2024-04-27T00:00:00Z,No,No,Madhya Pradesh,No,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,No,No,Yes,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1984,Madhya Pradesh,Not Available,Not Available,No
Sanjay Agrawal,Male,1964-08-21T00:00:00Z,Chhattisgarh,Bilaspur,2016-09-29T00:00:00Z,2026-08-20T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,yes,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Science,Kaushalendra Rao Law College,Not Available,1989,Madhya Pradesh,Not Available,Not Available,Yes
Sanjay Agrawal,Male,1965-07-15T00:00:00Z,Chhatisgarh,"Ratanpur, Bilaspur",2013-09-16T00:00:00Z,2027-07-14T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,Yes,Yes,yes,No,Not Available,Guru Ghasidas University,Science,Guru Ghasidas University,Not Available,1989,Madhya Pradesh,Not Available,Not Available,Yes
Satish Kumar Agnihotri,Male,1956-06-30T00:00:00Z,Not Available,Not Available,2005-05-05T00:00:00Z,2018-06-30T00:00:00Z,No,No,Chhattisgarh,Yes,Madras,2013-09-26T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Sikkim,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,"A. P. S. University, Rewa",Science,Delhi University,1982,1982,Delhi,Not Available,Yes,No
Sharad Kumar Gupta,Male,1959-04-14T00:00:00Z,Chhatisgarh,Rajnandgaon,2017-06-27T00:00:00Z,2021-03-31T00:00:00Z,No,Yes,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Awadhesh Pratap University,Science,Jivaji University,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Sunil Kumar Sinha,Male,1954-07-07T00:00:00Z,Chhattisgarh,Ambikapur,2004-12-01T00:00:00Z,2016-07-06T00:00:00Z,No,No,Chhattisgarh,Yes,Sikkim,2014-07-14T00:00:00Z,Not Applicable,NA,Not Applicable,NA,Yes,Sikkim,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,Yes,No,No,No,Govt. Multipurpose Higher Secondary School,"Govt. Post Graduate College, Ambikpur",Science,Govt. Post Graduate College Ambikapur,1980,1980,Madhya Pradesh,Not Available,Yes,No
Tankeshwar Prasad Sharma,Male,1953-06-19T00:00:00Z,Not Available,Not Available,2008-01-11T00:00:00Z,2015-06-18T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Yes,No,yes,No,No,No,No,No,Not Available,Not Available,Science,Not Available,Not Available,Not Available,Madhya  Pradesh,Not Available,Not Available,Yes
Vijay Kumar Shrivastava,Male,NA,Not Available,Not Available,2004-09-27T00:00:00Z,2007-03-03T00:00:00Z,Not Available,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Vimla Kapoor,Female,1959-11-16T00:00:00Z,Not Available,Not Available,2018-06-18T00:00:00Z,2021-06-17T00:00:00Z,No,No,Chhattisgarh,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,No,Not Applicable,Not Applicable,Not Applicable,No,NA,Service,Yes,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Yatindra Singh,Male,1952-10-09T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2014-10-08T00:00:00Z,No,No,Allahabad,no,Not Applicable,NA,Not Applicable,NA,Not Applicable,NA,Yes,Chhattisgarh,Not Applicable,Not Applicable,No,NA,Bar,No,Yes,Yes,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Science,Allahabad University,1973,1973,Not Available,Not Available,Not Available,No
